-0.301 1.5 0.3728277 -0.34333567 
-0.299 1.4999999 0.37282773 -0.34333566 
-0.297 1.4999999 0.37282777 -0.34333564 
-0.295 1.4999998 0.37282783 -0.34333561 
-0.293 1.4999997 0.37282793 -0.34333557 
-0.291 1.4999996 0.37282809 -0.3433355 
-0.289 1.4999993 0.37282833 -0.34333539 
-0.287 1.499999 0.37282869 -0.34333523 
-0.285 1.4999984 0.37282925 -0.34333498 
-0.283 1.4999976 0.37283007 -0.3433346 
-0.281 1.4999963 0.3728313 -0.34333405 
-0.279 1.4999945 0.37283311 -0.34333324 
-0.277 1.4999919 0.37283573 -0.34333206 
-0.275 1.4999881 0.3728395 -0.34333036 
-0.273 1.4999827 0.37284489 -0.34332794 
-0.271 1.499975 0.3728525 -0.34332453 
-0.269 1.4999643 0.37286313 -0.34331976 
-0.267 1.4999495 0.37287786 -0.34331316 
-0.265 1.4999292 0.37289805 -0.34330411 
-0.263 1.4999017 0.37292545 -0.34329185 
-0.261 1.4998646 0.37296228 -0.34327538 
-0.259 1.4998153 0.37301128 -0.34325348 
-0.257 1.4997504 0.37307581 -0.34322466 
-0.255 1.4996657 0.37315997 -0.34318712 
-0.253 1.4995563 0.37326861 -0.3431387 
-0.251 1.4994164 0.37340745 -0.34307687 
-0.249 1.4992395 0.37358312 -0.34299873 
-0.247 1.4990177 0.37380315 -0.34290095 
-0.245 1.4987426 0.37407602 -0.34277983 
-0.243 1.4984045 0.37441104 -0.3426313 
-0.241 1.4979934 0.37481831 -0.34245094 
-0.239 1.497498 0.37530859 -0.34223411 
-0.237 1.4969069 0.37589306 -0.34197594 
-0.235 1.4962082 0.37658318 -0.34167152 
-0.233 1.4953901 0.37739037 -0.34131595 
-0.231 1.4944406 0.3783258 -0.34090448 
-0.229 1.4933484 0.37940003 -0.34043265 
-0.227 1.492103 0.38062282 -0.33989638 
-0.225 1.4906947 0.38200277 -0.33929212 
-0.223 1.489115 0.38354718 -0.33861692 
-0.221 1.4873567 0.38526178 -0.33786853 
-0.219 1.4854144 0.38715068 -0.33704546 
-0.217 1.4832839 0.38921619 -0.33614696 
-0.215 1.480963 0.39145887 -0.33517313 
-0.213 1.478451 0.39387749 -0.33412479 
-0.211 1.4757487 0.39646917 -0.33300353 
-0.209 1.4728586 0.39922943 -0.33181163 
-0.207 1.4697844 0.40215238 -0.33055196 
-0.205 1.4665313 0.40523087 -0.32922797 
-0.203 1.4631052 0.40845666 -0.32784354 
-0.201 1.4595134 0.41182066 -0.32640295 
-0.199 1.4557635 0.41531302 -0.32491076 
-0.197 1.4518642 0.41892342 -0.32337177 
-0.195 1.4478244 0.42264115 -0.3217909 
-0.193 1.4436533 0.42645527 -0.32017318 
-0.191 1.4393606 0.43035479 -0.31852364 
-0.189 1.4349559 0.4343287 -0.31684733 
-0.187 1.430449 0.43836616 -0.3151492 
-0.185 1.4258497 0.44245646 -0.31343414 
-0.183 1.4211676 0.4465892 -0.31170691 
-0.181 1.4164124 0.45075421 -0.30997217 
-0.179 1.4115937 0.45494168 -0.3082344 
-0.177 1.4067207 0.45914211 -0.30649798 
-0.175 1.4018029 0.46334636 -0.30476713 
-0.173 1.3968492 0.46754562 -0.30304592 
-0.171 1.3918688 0.47173142 -0.3013383 
-0.169 1.3868706 0.47589559 -0.29964811 
-0.167 1.3818633 0.48003029 -0.29797904 
-0.165 1.3768559 0.48412795 -0.29633471 
-0.163 1.371857 0.48818127 -0.29471864 
-0.161 1.3668753 0.4921832 -0.29313427 
-0.159 1.3619197 0.49612691 -0.29158497 
-0.157 1.356999 0.50000576 -0.29007407 
-0.155 1.3521218 0.50381332 -0.28860485 
-0.153 1.3472972 0.50754334 -0.28718054 
-0.151 1.3425341 0.51118971 -0.28580435 
-0.149 1.3378416 0.51474652 -0.28447947 
-0.147 1.3332287 0.51820799 -0.28320905 
-0.145 1.3287045 0.52156853 -0.28199622 
-0.143 1.3242783 0.52482273 -0.28084405 
-0.141 1.3199592 0.52796538 -0.27975556 
-0.139 1.3157562 0.53099152 -0.27873371 
-0.137 1.3116783 0.53389646 -0.27778135 
-0.135 1.3077339 0.53667584 -0.27690119 
-0.133 1.3039316 0.53932568 -0.27609578 
-0.131 1.3002789 0.54184245 -0.27536744 
-0.129 1.2967833 0.54422312 -0.27471823 
-0.127 1.293451 0.54646529 -0.27414991 
-0.125 1.2902877 0.5485672 -0.27366384 
-0.123 1.2872979 0.55052787 -0.27326095 
-0.121 1.2844847 0.55234713 -0.27294168 
-0.119 1.2818502 0.55402571 -0.27270595 
-0.117 1.2793947 0.55556527 -0.27255307 
-0.115 1.2771173 0.55696846 -0.27248176 
-0.113 1.2750152 0.5582389 -0.27249009 
-0.111 1.2730843 0.55938118 -0.27257553 
-0.109 1.2713187 0.56040079 -0.27273492 
-0.107 1.2697112 0.56130407 -0.27296456 
-0.105 1.2682535 0.5620981 -0.27326024 
-0.103 1.2669358 0.56279054 -0.27361734 
-0.101 1.2657478 0.5633895 -0.2740309 
-0.099 1.2646785 0.56390337 -0.27449576 
-0.097 1.2637164 0.56434063 -0.27500666 
-0.095 1.2628503 0.56470972 -0.27555833 
-0.093 1.2620689 0.56501881 -0.27614563 
-0.091 1.2613613 0.56527575 -0.2767636 
-0.089 1.2607174 0.56548787 -0.27740759 
-0.087 1.2601277 0.56566193 -0.2780733 
-0.085 1.2595836 0.56580406 -0.2787568 
-0.083 1.2590774 0.5659197 -0.2794546 
-0.081 1.2586024 0.56601363 -0.28016362 
-0.079 1.2581528 0.56608997 -0.28088121 
-0.077 1.2577236 0.56615219 -0.28160511 
-0.075 1.2573107 0.5662032 -0.28233343 
-0.073 1.2569107 0.56624541 -0.28306462 
-0.071 1.2565207 0.56628074 -0.28379741 
-0.069 1.2561387 0.56631073 -0.28453081 
-0.067 1.2557629 0.56633659 -0.28526401 
-0.065 1.2553919 0.56635927 -0.28599641 
-0.063 1.2550248 0.56637947 -0.28672755 
-0.061 1.2546607 0.56639773 -0.28745707 
-0.059 1.2542992 0.56641444 -0.28818472 
-0.057 1.2539397 0.56642989 -0.28891032 
-0.055 1.2535821 0.56644427 -0.28963374 
-0.053 1.2532261 0.56645774 -0.29035489 
-0.051 1.2528716 0.56647039 -0.29107372 
-0.049 1.2525184 0.56648228 -0.29179018 
-0.047 1.2521666 0.56649346 -0.29250426 
-0.045 1.2518161 0.56650395 -0.29321596 
-0.043 1.2514668 0.56651377 -0.29392526 
-0.041 1.2511189 0.56652292 -0.29463217 
-0.039 1.2507721 0.5665314 -0.2953367 
-0.037 1.2504267 0.56653922 -0.29603886 
-0.035 1.2500825 0.56654638 -0.29673866 
-0.033 1.2497396 0.56655286 -0.2974361 
-0.031 1.249398 0.56655867 -0.29813121 
-0.029 1.2490577 0.56656381 -0.29882398 
-0.027 1.2487187 0.56656826 -0.29951443 
-0.025 1.248381 0.56657203 -0.30020258 
-0.023 1.2480446 0.56657512 -0.30088844 
-0.021 1.2477095 0.56657752 -0.30157201 
-0.019 1.2473757 0.56657923 -0.30225331 
-0.017 1.2470433 0.56658025 -0.30293235 
-0.015 1.2467122 0.56658057 -0.30360913 
-0.013 1.2463824 0.5665802 -0.30428369 
-0.011 1.246054 0.56657913 -0.30495601 
-0.009 1.2457269 0.56657737 -0.30562613 
-0.007 1.2454012 0.56657491 -0.30629404 
-0.005 1.2450768 0.56657175 -0.30695977 
-0.003 1.2447537 0.56656789 -0.30762333 
-0.001 1.244432 0.56656333 -0.30828474 
0.001 1.2441116 0.56655807 -0.30894401 
0.003 1.2437926 0.56655211 -0.30960118 
0.005 1.243475 0.56654545 -0.31025626 
0.007 1.2431586 0.56653809 -0.3109093 
0.009 1.2428436 0.56653002 -0.31156034 
0.011 1.24253 0.56652125 -0.31220945 
0.013 1.2422176 0.56651177 -0.31285671 
0.015 1.2419066 0.56650156 -0.31350223 
0.017 1.2415968 0.56649064 -0.31414615 
0.019 1.2412883 0.56647898 -0.3147887 
0.021 1.2409811 0.56646656 -0.31543014 
0.023 1.240675 0.56645337 -0.31607084 
0.025 1.24037 0.56643938 -0.3167113 
0.027 1.240066 0.56642454 -0.31735216 
0.029 1.2397629 0.5664088 -0.31799428 
0.031 1.2394606 0.56639209 -0.31863875 
0.033 1.2391588 0.56637432 -0.31928698 
0.035 1.2388573 0.56635537 -0.31994072 
0.037 1.2385558 0.5663351 -0.3206022 
0.039 1.2382539 0.56631333 -0.32127413 
0.041 1.2379511 0.56628983 -0.32195981 
0.043 1.237647 0.56626435 -0.32266321 
0.045 1.2373407 0.56623656 -0.32338899 
0.047 1.2370316 0.56620609 -0.32414259 
0.049 1.2367188 0.56617252 -0.32493023 
0.051 1.2364012 0.56613535 -0.3257589 
0.053 1.2360777 0.56609404 -0.32663634 
0.055 1.2357471 0.56604801 -0.3275709 
0.057 1.2354082 0.56599659 -0.32857146 
0.059 1.2350595 0.56593913 -0.32964717 
0.061 1.2346996 0.56587493 -0.33080723 
0.063 1.2343273 0.56580328 -0.33206057 
0.065 1.2339413 0.56572354 -0.33341549 
0.067 1.2335402 0.56563506 -0.33487926 
0.069 1.2331233 0.56553732 -0.33645767 
0.071 1.2326897 0.56542989 -0.33815468 
0.073 1.2322391 0.56531247 -0.33997191 
0.075 1.2317714 0.56518495 -0.34190837 
0.077 1.231287 0.56504742 -0.3439601 
0.079 1.2307868 0.56490018 -0.34612001 
0.081 1.2302723 0.56474378 -0.34837776 
0.083 1.2297452 0.56457902 -0.35071979 
0.085 1.2292081 0.56440697 -0.35312952 
0.087 1.2286639 0.56422891 -0.35558766 
0.089 1.2281159 0.56404635 -0.35807262 
0.091 1.2275679 0.563861 -0.36056108 
0.093 1.2270237 0.56367471 -0.36302862 
0.095 1.2264877 0.56348943 -0.36545046 
0.097 1.2259639 0.56330712 -0.36780214 
0.099 1.2254565 0.56312976 -0.37006027 
0.101 1.2249692 0.56295923 -0.37220322 
0.103 1.2245057 0.56279724 -0.37421167 
0.105 1.224069 0.56264536 -0.37606915 
0.107 1.2236616 0.56250488 -0.37776239 
0.109 1.2232854 0.56237685 -0.37928155 
0.111 1.2229417 0.56226202 -0.38062031 
0.113 1.2226312 0.56216085 -0.38177585 
0.115 1.2223539 0.56207351 -0.38274863 
0.117 1.2221092 0.56199992 -0.38354216 
0.119 1.221896 0.56193972 -0.38416259 
0.121 1.2217127 0.56189238 -0.38461831 
0.123 1.2215575 0.56185717 -0.38491949 
0.125 1.2214283 0.56183325 -0.38507757 
0.127 1.2213227 0.56181969 -0.38510483 
0.129 1.2212383 0.56181549 -0.38501396 
0.131 1.2211726 0.56181967 -0.38481765 
0.133 1.2211234 0.56183122 -0.3845283 
0.135 1.2210884 0.56184921 -0.38415771 
0.137 1.2210655 0.56187275 -0.3837169 
0.139 1.2210528 0.56190101 -0.38321597 
0.141 1.2210486 0.56193325 -0.38266401 
0.143 1.2210512 0.56196883 -0.38206906 
0.145 1.2210596 0.56200716 -0.38143814 
0.147 1.2210723 0.56204776 -0.38077726 
0.149 1.2210887 0.56209019 -0.38009152 
0.151 1.2211077 0.56213413 -0.37938516 
0.153 1.2211289 0.56217926 -0.37866167 
0.155 1.2211515 0.56222536 -0.37792388 
