-3.0,5.0,4.368025053021311e-134,-4.4991649035592974e-136,-7.449313163029654e-136,-1.0215672578546631e-135,-1.3149570699383567e-135,-1.5570897796955402e-135
-2.998999799959992,5.0,3.281578816243291e-133,-3.380124445222193e-135,-5.596506180911863e-135,-7.674810338979291e-135,-9.878983567423761e-135,-1.1698070566133488e-134
-2.997999599919984,5.0,2.7497894848783992e-132,-2.8323837128682257e-134,-4.68960609245545e-134,-6.431125235244712e-134,-8.278117364382727e-134,-9.80242338510558e-134
-2.996999399879976,5.0,2.3079263784728046e-131,-2.3772637579696473e-133,-3.9360592342522994e-133,-5.397742525618104e-133,-6.947951508757598e-133,-8.227323227803986e-133
-2.995999199839968,5.0,1.9370793928426308e-130,-1.9952881145453478e-132,-3.303618206155012e-132,-4.530439421404854e-132,-5.831562615396284e-132,-6.905364823662902e-132
-2.99499899979996,5.0,1.6257953351227428e-129,-1.6746607554448924e-131,-2.7727521931617936e-131,-3.8024321380016963e-131,-4.894474711193146e-131,-5.79572376292614e-131
-2.993998799759952,5.0,1.3645113966543816e-128,-1.4055325639684359e-130,-2.3271539025704136e-130,-3.191357504398438e-130,-4.1079020178798305e-130,-4.8643136354002446e-130
-2.992998599719944,5.0,1.1451999055085189e-127,-1.1796354686479385e-129,-1.9531337966155666e-129,-2.6784422370380792e-129,-3.44767964491222e-129,-4.0825198182456276e-129
-2.991998399679936,5.0,9.611214802278434e-127,-9.900282234983985e-129,-1.6391991777754667e-128,-2.2479257133209987e-128,-2.893520586015269e-128,-3.426319653343229e-128
-2.990998199639928,5.0,8.06618371032549e-126,-8.308835748688871e-128,-1.3757017983852392e-127,-1.886576716818572e-127,-2.428393675704785e-127,-2.8755458587739798e-127
-2.98999799959992,5.0,6.769409428554761e-125,-6.973095591514905e-127,-1.1545419811336612e-126,-1.5832876794236994e-126,-2.0380012995306185e-126,-2.4132680631215397e-126
-2.988997799559912,5.0,5.6810198163884995e-124,-5.8519945424612934e-126,-9.689201819354521e-126,-1.3287339842123765e-125,-1.7103408501854774e-125,-2.0252735069614532e-125
-2.987997599519904,5.0,4.76754364425428e-123,-4.911057923591664e-125,-8.131283914475039e-125,-1.1150879015333964e-124,-1.4353365072687553e-124,-1.6996310176844437e-124
-2.986997399479896,5.0,4.00088348277123e-122,-4.1213457749121066e-124,-6.823749897339389e-124,-9.357784014900755e-124,-1.2045300689439813e-123,-1.4263249102495534e-123
-2.985997199439888,5.0,3.3574533305872007e-121,-3.458564688456941e-123,-5.7263769161049094e-123,-7.852894889190928e-123,-1.0108213695883247e-122,-1.1969476048660228e-122
-2.98499699939988,5.0,2.817454570416193e-120,-2.902322103200742e-122,-4.805400793982895e-122,-6.589908852474293e-122,-8.482503342041363e-122,-1.0044415485640457e-121
