-3.0,5.0,6.667984712288902e-135,-7.710132891086509e-137
-2.998999799959992,5.0,4.999915119844377e-134,-5.7814102172926994e-136
-2.997999599919984,5.0,4.182358158943716e-133,-4.836107204442843e-135
-2.996999399879976,5.0,3.504196121484818e-132,-4.0519738088867806e-134
-2.995999199839968,5.0,2.936011130501543e-131,-3.3949974153095708e-133
-2.99499899979996,5.0,2.459908941276444e-130,-2.844489310466071e-132
-2.993998799759952,5.0,2.06097281459773e-129,-2.3832031383138195e-131
-2.992998599719944,5.0,1.726702007549513e-128,-1.9966857386933455e-130
-2.991998399679936,5.0,1.4466198666838644e-127,-1.6728240726963155e-129
-2.990998199639928,5.0,1.2119462476567072e-126,-1.4014665114729227e-128
-2.98999799959992,5.0,1.0153229334092823e-125,-1.1741053933389248e-127
-2.988997799559912,5.0,8.505834714324958e-125,-9.83610931421451e-127
-2.987997599519904,5.0,7.125602479626119e-124,-8.240081692930683e-126
-2.986997399479896,5.0,5.969227777644114e-123,-6.902900238774472e-125
-2.985997199439888,5.0,5.000421613386177e-122,-5.782605798659028e-124
-2.98499699939988,5.0,4.18877477362455e-121,-4.844037431212066e-123
-2.983996799359872,5.0,3.50880562319609e-120,-4.057731514037262e-122
-2.982996599319864,5.0,2.939162028847902e-119,-3.398999038390757e-121
-2.981996399279856,5.0,2.461952475492565e-118,-2.847152264893759e-120
-2.980996199239848,5.0,2.062185471765589e-117,-2.3848565749498657e-119
-2.97999599919984,5.0,1.727299722155556e-116,-1.9975872603029034e-118
-2.978995799159832,5.0,1.4467703769692085e-115,-1.6731742693349085e-117
-2.977995599119824,5.0,1.2117790472696075e-114,-1.4014206752969808e-116
-2.976995399079816,5.0,1.0149372637025003e-113,-1.1737829342464353e-115
-2.975995199039808,5.0,8.500547278683268e-113,-9.831029307741096e-115
-2.9749949989998,5.0,7.119451046458137e-112,-8.233834278023068e-114
-2.973994798959792,5.0,5.9626327726305235e-111,-6.895998932569689e-113
-2.972994598919784,5.0,4.993689705300881e-110,-5.775428135602618e-112
-2.971994398879776,5.0,4.182124721695071e-109,-4.8368555711260825e-111
-2.970994198839768,5.0,3.502388733282568e-108,-4.050736499681885e-110
-2.96999399879976,5.0,2.9330782868903684e-107,-3.3923199568290636e-109
-2.968993798759752,5.0,2.4562632220247585e-106,-2.8408713272866007e-108
-2.967993598719744,5.0,2.0569233148946555e-105,-2.379020934447113e-107
-2.966993398679736,5.0,1.7224762512410658e-104,-1.9922182292630446e-106
-2.965993198639728,5.0,1.4423821295523572e-103,-1.6682744684824578e-105
-2.96499299859972,5.0,1.207812092897079e-102,-1.3969795431179006e-104
-2.963992798559712,5.0,1.0113706963079452e-101,-1.169780940425832e-103
