-0.996,5.,0.,0.,0.
-0.988,5.,0.,0.,0.
-0.98,5.,0.,0.,0.
-0.972,5.,0.,0.,0.
-0.964,5.,0.,0.,0.
-0.956,5.,0.,0.,0.
-0.948,4.999999999999999,5.539790285114611e-16,-1.4120656466687638e-18,-1.3644474985404611e-18
-0.94,4.999999999999988,5.283797132796983e-15,-1.6713552546506302e-17,-1.6022161515173977e-17
-0.9319999999999999,4.99999999999995,2.1693685610337583e-14,-7.74659846163383e-17,-7.41277550494967e-17
-0.924,4.999999999999765,1.0422032898667632e-13,-3.694956234519428e-16,-3.534068078777323e-16
-0.916,4.999999999998796,5.365923379816036e-13,-1.8755732995412916e-15,-1.793909405732706e-15
-0.908,4.999999999993672,2.8235769517816907e-12,-9.79703337314106e-15,-9.37245299909455e-15
-0.9,4.9999999999664855,1.4955969237296212e-11,-5.1741517897151225e-14,-4.9503202760288346e-14
-0.892,4.999999999822057,7.941744529356599e-11,-2.7446849339231686e-13,-2.626069191038202e-13
-0.884,4.999999999054811,4.2185722569986617e-10,-1.4576687240469319e-12,-1.3946892157641071e-12
-0.876,4.99999999498078,2.240189512464303e-9,-7.741440252074065e-12,-7.406964843554333e-12
-0.868,4.999999973358689,1.189061352037932e-8,-4.109890024526933e-11,-3.9323037682748107e-11
-0.86,4.999999858668792,6.307926549754084e-8,-2.1807717776149632e-10,-2.086531071435887e-10
-0.852,4.999999250601378,3.344731814283351e-7,-1.1565714107459173e-9,-1.106585777722437e-9
-0.844,4.999996028063114,1.772762700348321e-6,-6.130878612872492e-9,-5.865897914139898e-9
-0.836,4.999978954793939,9.39293503780414e-6,-3.247790501620134e-8,-3.107459217915312e-8
-0.828,4.999888473760625,0.00004977658085319677,-1.7172513764813792e-7,-1.6432180040848e-7
-0.8200000000000001,4.999408679022615,0.0002639184173414237,-9.001448965912814e-7,-8.617985454244176e-7
-0.812,4.996904965834692,0.0013812938406023232,-4.534699974933253e-6,-4.350761124834502e-6
-0.804,4.989528047878034,0.004674959245115308,-0.000018660886333955917,-0.000017844900171726758
-0.796,4.977215016841793,0.010171779889178199,-0.00005232144592574997,-0.00004972931563454301
-0.788,4.960519284947406,0.0176290304591965,-0.0001112505913084547,-0.00010508285636166556
-0.78,4.940221966080924,0.026702844315795744,-0.00019963154742703635,-0.00018743408121885897
-0.772,4.9171669969755465,0.03702160076013303,-0.0003199069339931452,-0.00029861566355299035
-0.764,4.892112698613296,0.048250643368419825,-0.000473138556240054,-0.0004391484678245333
-0.756,4.865660840811124,0.06012396240664274,-0.0006594383515374463,-0.0006086740063295025
-0.748,4.838249785273829,0.07244764330389676,-0.0008783682866381025,-0.0008063453835156135
-0.74,4.81018230206981,0.0850877239580542,-0.0011292129877487254,-0.0010310902309187016
-0.732,4.781662197873938,0.09795405520104886,-0.0014111511860210066,-0.0012817715813127793
-0.724,4.752826041448381,0.11098629864857495,-0.0017233606755472821,-0.0015572820321077718
-0.716,4.723767153735723,0.12414330587657466,-0.0020650704991469508,-0.0018565870949350293
-0.708,4.694550896690078,0.1373963288402562,-0.0024355804239125415,-0.0021787385939247696
-0.7,4.665224709553684,0.15072454014625483,-0.002834262173531496,-0.002522871993169002
-0.692,4.635824249670215,0.16411229006317807,-0.003260553989449892,-0.0028881981583690247
-0.6839999999999999,4.606377073750881,0.17754747655931863,-0.003713954404415757,-0.003273994851184109
-0.6759999999999999,4.576905006114599,0.19102050820036418,-0.004194016130196747,-0.003679598805649131
-0.6679999999999999,4.547425692101481,0.2045236207702761,-0.0047003402207949066,-0.004104398456763966
-0.6599999999999999,4.517953619959877,0.21805041750376242,-0.005232571220526067,-0.0045478277923875505
-0.6519999999999999,4.488500831408687,0.23159554668040203,-0.00579039325276629,-0.005009361263329835
-0.644,4.459077445043033,0.24515447207481728,-0.006373526105424196,-0.005488509041968702
-0.636,4.429692051109148,0.25872330796208504,-0.00698172082075394,-0.005984812241286811
-0.628,4.400352007886605,0.2722986955709747,-0.007614755351983067,-0.006497838450353565
-0.62,4.3710636631124,0.2858777055128023,-0.008272431054624486,-0.007027178081727966
-0.612,4.341832523559215,0.299457759949745,-0.008954570176948609,-0.007572441596105367
-0.604,4.312663392033389,0.31303657286824815,-0.00966101412979358,-0.00813325739363623
-0.596,4.283560481916643,0.3266121046457337,-0.010391622414314376,-0.00870927022765965
-0.588,4.254527508734654,0.34018252482223615,-0.011146272092672466,-0.009300140021741496
-0.5800000000000001,4.2255677581847415,0.3537461789386696,-0.011924857385972654,-0.00990554080973318
