-1.0,5.0,3.6391937785103726e-32
-0.997997997997998,5.0,2.7767028784275487e-31
-0.995995995995996,5.0,2.3598194251004325e-30
-0.993993993993994,5.0,2.008623392582482e-29
-0.991991991991992,5.0,1.7096754293190744e-28
-0.98998998998999,5.0,1.4551721650051628e-27
-0.987987987987988,5.0,1.2385113438168968e-26
-0.985985985985986,5.0,1.0540719206819934e-25
-0.983983983983984,5.0,8.970677569884957e-25
-0.9819819819819819,5.0,7.634231623795397e-24
-0.97997997997998,5.0,6.496670668126718e-23
-0.977977977977978,5.0,5.528432476415235e-22
-0.975975975975976,5.0,4.7043412168892906e-21
-0.973973973973974,5.0,4.002958846453839e-20
-0.9719719719719719,5.0,3.4060320022096563e-19
-0.96996996996997,5.0,2.89802029688893e-18
-0.967967967967968,5.0,2.4656898945281873e-17
-0.965965965965966,5.0,2.0977775497189154e-16
-0.963963963963964,4.999999999999999,5.7110476053169095e-16
-0.9619619619619619,4.999999999999997,1.1241752727872098e-15
-0.95995995995996,4.999999999999996,1.7918977741139544e-15
-0.957957957957958,4.999999999999994,2.4247155820475608e-15
-0.955955955955956,4.999999999999992,3.1430084245167742e-15
-0.953953953953954,4.999999999999989,4.244885323176288e-15
-0.9519519519519519,4.999999999999986,5.853807033077329e-15
-0.94994994994995,4.9999999999999805,8.18293503848861e-15
-0.9479479479479479,4.9999999999999725,1.1955080648290255e-14
-0.9459459459459459,4.999999999999959,1.773271929553485e-14
-0.943943943943944,4.99999999999994,2.645098671437774e-14
-0.9419419419419419,4.99999999999991,3.948503533679605e-14
-0.93993993993994,4.999999999999866,5.922554755255975e-14
-0.9379379379379379,4.9999999999998,8.898019965571423e-14
-0.9359359359359359,4.999999999999701,1.3328330570377575e-13
-0.933933933933934,4.999999999999554,1.9930188326817377e-13
-0.9319319319319319,4.999999999999336,2.9693238967647344e-13
-0.92992992992993,4.999999999999012,4.4094332725415667e-13
-0.9279279279279279,4.999999999998538,6.531237073926983e-13
-0.9259259259259259,4.999999999997843,9.642415004388488e-13
-0.9239239239239239,4.999999999996826,1.4187235246263551e-12
-0.9219219219219219,4.999999999995345,2.0807462526414113e-12
-0.91991991991992,4.9999999999931966,3.0416874413336904e-12
-0.9179179179179179,4.999999999990088,4.431602571093604e-12
-0.9159159159159159,4.999999999985606,6.43513283973649e-12
-0.9139139139139139,4.999999999979167,9.313692703507716e-12
-0.9119119119119119,4.999999999969947,1.3435905558020641e-11
-0.9099099099099099,4.999999999956788,1.9318952568481362e-11
-0.9079079079079079,4.999999999938072,2.768697721295098e-11
-0.9059059059059059,4.999999999911537,3.954992290081319e-11
-0.9039039039039038,4.9999999998740465,5.631149019448693e-11
-0.9019019019019019,4.99999999982125,7.991588276508932e-11
-0.8998998998998999,4.999999999747146,1.1304600711081638e-10
-0.8978978978978979,4.999999999643482,1.5939214362341721e-10
-0.8958958958958959,4.999999999498945,2.240116042261652e-10
-0.8938938938938938,4.999999999298086,3.138109870604541e-10
-0.8918918918918919,4.999999999019882,4.3818970761332887e-10
-0.8898898898898899,4.9999999986358175,6.098953784956085e-10
-0.8878878878878879,4.99999999810736,8.461551829479143e-10
-0.8858858858858859,4.9999999973826155,1.1701687342187152e-09
-0.8838838838838838,4.999999996391943,1.6130701829910889e-09
-0.8818818818818819,4.999999995042212,2.216495017954011e-09
-0.8798798798798799,4.999999993209314,3.0359269988782936e-09
-0.8778778778778779,4.9999999907284405,4.145045416061122e-09
-0.8758758758758759,4.999999987381502,5.641349682902852e-09
-0.8738738738738738,4.99999998288091,7.653407399136301e-09
-0.8718718718718719,4.999999976848768,1.0350159581815804e-08
-0.8698698698698699,4.999999968790251,1.3952819115185236e-08
-0.8678678678678678,4.999999958059709,1.875002606116289e-08
-0.8658658658658659,4.999999943817647,2.5117075249577318e-08
-0.8638638638638638,4.999999924976389,3.354021169554092e-08
-0.8618618618618619,4.999999900131659,4.4647210574955546e-08
-0.8598598598598599,4.999999867476842,5.9245709980372003e-08
-0.8578578578578578,4.999999824695921,7.837106779348876e-08
-0.8558558558558559,4.999999768830361,1.0334586892766388e-07
-0.8538538538538538,4.999999696114267,1.3585361279416688e-07
-0.8518518518518519,4.999999601771104,1.7802958499762504e-07
-0.8498498498498499,4.999999479764042,2.3257245353108164e-07
-0.8478478478478478,4.999999322490667,3.0288074083493044e-07
-0.8458458458458459,4.9999991204112035,3.9321900918290393e-07
-0.8438438438438438,4.999998861597738,5.089193620704764e-07
-0.8418418418418419,4.999998531189998,6.566247091150617e-07
-0.8398398398398399,4.999998110741227,8.445811651872314e-07
-0.8378378378378378,4.99999757743539,1.0829879496497165e-06
-0.8358358358358359,4.999996903154668,1.3844142123401883e-06
-0.8338338338338338,4.9999960533736205,1.764293327887231e-06
-0.8318318318318318,4.999994985853883,2.2415063444906898e-06
-0.8298298298298299,4.999993649110654,2.839067431868858e-06
-0.8278278278278278,4.999991980619689,3.584925310759355e-06
-0.8258258258258259,4.999989904731106,4.512895722281062e-06
-0.8238238238238238,4.999987330254117,5.6637409711046265e-06
-0.8218218218218218,4.99998414767499,7.086413391328914e-06
-0.8198198198198199,4.999980225969213,8.839480177558535e-06
-0.8178178178178178,4.999975408968135,1.0992747328723447e-05
-0.8158158158158157,4.999969511240537,1.3629100385107854e-05
-0.8138138138138138,4.9999623134507045,1.6846579123177027e-05
-0.8118118118118118,4.9999535571569895,2.076070231418437e-05
-0.8098098098098099,4.999942939018585,2.5507056965648038e-05
-0.8078078078078078,4.999930104383666,3.124416405758415e-05
-0.8058058058058057,4.999914640239208,3.815662957434275e-05
-0.8038038038038038,4.999896067511997,4.645858554938996e-05
-0.8018018018018018,4.999873832721562,5.639742081210479e-05
-0.7997997997997999,4.999847298999243,6.825779512805778e-05
-0.7977977977977978,4.999815736503303,8.236592343043261e-05
-0.7957957957957957,4.999778312277802,9.909410887873437e-05
-0.7937937937937938,4.999734079622946,0.00011886549460793907
-0.7917917917917918,4.99968196706628,0.00014215899434394627
-0.7897897897897898,4.999620767047408,0.00016951435172326887
-0.7877877877877878,4.999549124453102,0.00020153726736035806
-0.7857857857857857,4.999465525164424,0.0002389045217237464
-0.7837837837837838,4.999368284801885,0.0002823690110207251
-0.7817817817817818,4.999255537878054,0.00033276460291962193
-0.7797797797797797,4.999125227588398,0.0003910107094629023
-0.7777777777777778,4.998975096489518,0.0004581164663886261
-0.7757757757757757,4.9988026783283175,0.0005351844017397925
-0.7737737737737738,4.998605291294939,0.000623413472571537
-0.7717717717717718,4.998380032975522,0.0007241013471990663
-0.7697697697697697,4.998123777277086,0.0008386458121756614
-0.7677677677677678,4.997833173585321,0.0009685451883822587
-0.7657657657657657,4.997504648396282,0.0011153976494884983
-0.7637637637637638,4.997134409634518,0.001280899348748641
-0.7617617617617618,4.996718453833186,0.001466841276598981
-0.7597597597597597,4.99625257630635,0.0016751047916813606
-0.7577577577577578,4.995732384390884,0.0019076557913987225
-0.7557557557557557,4.995153313776048,0.002166537514425408
-0.7537537537537538,4.994510647874518,0.002453861996104711
-0.7517517517517518,4.993799540121035,0.002771800227577758
-0.7497497497497497,4.993015039016055,0.003122571099903823
-0.7477477477477478,4.992152115663917,0.0035084292443691165
-0.7457457457457457,4.991205693490544,0.003931651908609831
-0.7437437437437437,4.9901706797667496,0.004394525034091305
-0.7417417417417418,4.989041998512066,0.0048993287229211965
-0.7397397397397397,4.9878146243125965,0.005448322300077096
-0.7377377377377378,4.986483616556362,0.006043729190195106
-0.7357357357357357,4.9850441535720975,0.006687721835569861
-0.7337337337337337,4.983491566153286,0.0073824068836551866
-0.7317317317317318,4.9818213699585145,0.00812981086804566
-0.7297297297297297,4.980029296301742,0.00893186659682376
-0.7277277277277278,4.978111320880886,0.009790400446654397
-0.7257257257257257,4.976063690039019,0.010707120740677393
-0.7237237237237237,4.973882944207698,0.011683607363854428
-0.7217217217217218,4.971565938244473,0.012721302741847339
-0.7197197197197197,4.969109858444364,0.013821504279718158
-0.7177177177177176,4.966512236075593,0.014985358325759729
-0.7157157157157157,4.963770957360949,0.016213855694587248
-0.7137137137137137,4.960884269895614,0.01750782875320281
-0.7117117117117118,4.95785078555811,0.01886795004494099
-0.7097097097097097,4.954669480031589,0.02029473239975495
-0.7077077077077076,4.951339689106521,0.02178853045580847
-0.7057057057057057,4.947861101981973,0.0233495434972437
-0.7037037037037037,4.9442337518204065,0.024977819496571848
-0.7017017017017018,4.9404580038399715,0.026673260237534177
-0.6996996996996997,4.936534541248576,0.02843562738547363
