-1.0,4.997623485317499,0.0010512868312510025,-4.388114663974144e-05,-7.268732737635197e-05,-9.830157419946378e-05
-0.997997997997998,4.9973856534250185,0.0011575073062647708,-4.601740383696427e-05,-7.623061421227545e-05,-0.0001031304429790759
-0.995995995995996,4.9970830920724385,0.0012925040975735505,-4.982651920968261e-05,-8.254590457711141e-05,-0.00011171632766421542
-0.993993993993994,4.996743633016296,0.0014438291891257058,-5.4958534015155566e-05,-9.105114989373506e-05,-0.00012325412789217693
-0.991991991991992,4.996370197261405,0.0016101770709667138,-6.120682163194202e-05,-0.00010140293850776995,-0.00013727104192033106
-0.98998998998999,4.995961396650838,0.0017921678174299919,-6.846802755100507e-05,-0.00011342956490278182,-0.0001535314594055564
-0.987987987987988,4.995515058419092,0.0019907707456629275,-7.670659175092287e-05,-0.00012707187401389316,-0.00017195392506451286
-0.985985985985986,4.995028833194334,0.0022070328292386056,-8.593068476361941e-05,-0.0001423431899369915,-0.00019255533915440087
-0.983983983983984,4.99450030627245,0.0024420292236347605,-9.617685830236425e-05,-0.0001593037885149602,-0.00021541567949882274
-0.9819819819819819,4.993927024817867,0.0026968513193199946,-0.00010750044971378747,-0.00017804495881223803,-0.00024065613833036467
-0.97997997997998,4.993306511204712,0.0029726009419532816,-0.00011996963375122568,-0.0001986791343109013,-0.00026842568045609325
-0.977977977977978,4.99263627438529,0.0032703854037588933,-0.00013366174578800658,-0.00022133379859185092,-0.00029889279433950605
-0.975975975975976,4.991913821240336,0.003591312545605139,-0.0001486610020538322,-0.0002461477089042323,-0.0003322404047133453
-0.973973973973974,4.991136668164092,0.0039364856648952526,-0.00016505706856866981,-0.00027326852557202743,-0.000368662685680036
-0.9719719719719719,4.990302352837272,0.0043069983550217085,-0.00018294413828624857,-0.00030285128174997863,-0.0004083629992580772
-0.96996996996997,4.989408446082334,0.004703929306127692,-0.00020242030692843287,-0.0003350573461022991,-0.0004515524874611333
-0.967967967967968,4.988452563681056,0.005128337121986058,-0.00022358711980204892,-0.0003700536669831287,-0.0004984490333956239
-0.965965965965966,4.987432378030298,0.005581255208772823,-0.00024654921260230717,-0.0004080121708744578,-0.000549276421819608
-0.963963963963964,4.986345629512036,0.00606368679089099,-0.00027141400042588154,-0.000449109239575904,-0.0006042635996325454
-0.9619619619619619,4.98519013745697,0.006576600107254626,-0.0002982913883167252,-0.0004935252222451961,-0.0006636439791576292
-0.95995995995996,4.983963810586721,0.0071209238386903025,-0.0003272934882902937,-0.0005414439575898395,-0.0007276547526026792
-0.957957957957958,4.98266465682763,0.007697542813453645,-0.0003585343348218026,-0.0005930522931232245,-0.0007965362013833287
-0.955955955955956,4.981290792399045,0.00830729403339495,-0.0003921295950311474,-0.0006485395953936051,-0.000870530993123887
-0.953953953953954,4.97984045009056,0.008950963058154944,-0.00042819627234848555,-0.0007080972492906599,-0.0009498834645784327
-0.9519519519519519,4.978311986655478,0.009629280779073426,-0.00046685240396778123,-0.0007719181470361659,-0.001034838891918064
-0.94994994994995,4.976703889261595,0.010342920608385469,-0.0005082167532940278,-0.0008401961689386236,-0.0011256427516937724
-0.9479479479479479,4.975014780954786,0.011092496102917277,-0.0005524084991054384,-0.0009131256588354697,-0.0012225399768328712
-0.9459459459459459,4.973243425105637,0.011878559035022804,-0.0005995469234293349,-0.0009909008975989373,-0.0013257742125704166
-0.943943943943944,4.971388728823905,0.012701597917072552,-0.0006497511002562433,-0.0010737155782847999,-0.0014355870774390915
-0.9419419419419419,4.969449745339932,0.013562036979549103,-0.0007031395872427358,-0.0011617622865421977,-0.0015522174344506931
-0.93993993993994,4.967425675365658,0.01446023559684346,-0.000759830122511457,-0.0012552319898294798,-0.0016759006774658947
-0.9379379379379379,4.9653158674606415,0.015396488149302792,-0.0008199393285665316,-0.001354313538828034,-0.001806868037507971
-0.9359359359359359,4.963119817439976,0.016371024305025888,-0.0008835824252170848,-0.001459193184234848,-0.001945345913458184
